id,osmId,osm_type,name,cuisine,phone,website,addr_city,addr_street,addr_housenumber,addr_postcode,latitude,longitude
3082,117085168,way,Ristorante Pizzeria Jolly,,,,,Via Nazionale - Staatsstraße,28,39040,46.2410208,11.2080543
3083,117124186,way,Gasthof zum Hirschen - Albergo al Cervo,,+39 0463 886105,https://zumhirschen.com/,Unsere Liebe Frau im Walde - Senale,Malgasott,2,39010,46.5115021,11.109578
3084,117124223,way,Gampenpass - Passo Palade,,+39 0463 886148,http://www.gampenpass.it/indexit/gasthof.htm,,,,,46.530156,11.1123138
3085,117124254,way,Gasthof zur Sonne,regional,,https://www.albergoalsole-senale.it/de/home,Unsere Liebe Frau im Walde - Senale,Malgasott,33,39010,46.5107224,11.1096579
3086,117124285,way,Buschenschank Weiss'n Sepp,regional,,,Unsere Liebe Frau im Walde-St. Felix - Senale-San Felice,Obere Innere,24,39010,46.50728,11.1059872
3087,117124409,way,Trattoria Arnica,regional,+39 0463 889149,,,,,,46.4757758,11.1058961
3088,117398113,way,Helenerpichl,,,,St. Pankraz - San Pancrazio,Helena,1,39010,46.5804227,11.0551036
3089,117489696,way,Kumpflalm,,,,,,,,46.858856,12.0869318
3090,117743233,way,Pizzeria Robi,italian,+39 0471 81 74 99,,Neumarkt - Egna,Parkstraße - Via Parco,5,39044,46.2745214,11.2407472
3091,118375845,way,Bar Ristorante Passo Durone,,,,,,,,46.033406,10.7990525
3092,118944262,way,Langalm,regional,,,,,,,46.6256608,12.2897944
3093,119144409,way,BODNERHOF,regional,,,,,,,46.4923686,11.4399237
3094,119156293,way,Zur Post - Posta,,,,Kardaun - Cardano,Eggentaler Straße,4,,46.4943156,11.3910293
3095,119446225,way,Gasthof Dolomiten,italian,+390474748677,https://www.gasthof-dolomiten.com,,,,,46.7196601,12.1306577
3096,120058131,way,Osteria Sant'Anna,regional;italian,+39 0461 186 0370,https://www.osteriasantanna.com/,Trento,Strada monastero di Sant'Anna,37,38123,46.0648542,11.0425749
3097,120195041,way,Chalet Valbona,,,,,,,,46.3576882,11.6845315
3098,120232214,way,Ütia Sponata,,,,,,,,46.5891069,11.8899019
3099,120527093,way,Unterholzer Hütte,,,,,,,,47.007965,11.9624258
3100,120735723,way,Ütia Punta Trieste,,,https://www.puntatrieste.it/,,,,,46.5348408,11.9050199
3101,120747634,way,Baita Garba Garbenhütte,italian,+39 0471 884492,,Salorno - Salurn,Via Molini - Mühlenstraße,96,39040,46.253461,11.2383283
3102,120805516,way,Maso Plaz,,,,,,,,46.4328606,11.0871915
3103,120866166,way,La Sieia,pizza,,,,,,,46.5685019,11.9372593
3104,120987091,way,Bar Trattoria Alla Stua,,,,,,,,46.0781905,11.412835
3105,120987393,way,Ristorante alle Pozze,regional,+39 0461 764606,,,,,,46.0683949,11.3806038
3106,120987473,way,Agritur Paradiso,regional,+39 347 829 3665,,,,,,46.0806838,11.4014212
3107,121175280,way,Pizzeria Il Portichetto 2.0,italian,+39 0471 81 81 95,,Neumarkt - Egna,Dantestraße - Via Dante,1,39044,46.2722045,11.2405432
3108,121287556,way,Bar Restaurant St. Florian - Bar Ristorante San Floriano,italian,,,Neumarkt - Egna,St.-Florian-Straße - Via S. Floriano,17,39044,46.2837573,11.2409446
3109,121290937,way,Geisleralm - Rifugio delle Odle,,+39 0472 840506,https://www.geisleralm.com/,,,,,46.6209871,11.7494968
3110,121334325,way,Seehofkeller,regional,+39 0471 960020,http://www.seehofkeller.com,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,,60,39052,46.3812036,11.2524588
3111,121382586,way,Pizzeria il Picchio,pizza;salad,+39 0461 764301,,Roncegno Terme,Via Cesare Battisti,26,38050,46.0497154,11.4109074
3112,121433187,way,Alla Stazione,italian;indian;pizza,+39 0461 706689,https://allastazione.it/,,,,,46.0367405,11.3981983
3113,121497030,way,Baita Sangon,regional;alpine;italian,+393314273484,https://www.sangon.it,Santa Cristina Gherdëina - Santa Cristina Valgardena - St. Christina in Gröden,Streda Ciaulonch,1,39047,46.5764249,11.7472997
3114,121606039,way,Ütia la Brancia,,,,,,,,46.5526391,11.9065854
3115,121606108,way,Utia La Para,,,http://www.utialapara.com/,,,,,46.5539667,11.9125878
3116,121606192,way,La Ütia,regional,+39 335 143 2422,,,,,,46.5532577,11.9312955
3117,121606203,way,Ütia La Fraina,regional,,https://www.lafraina.it/,,,,,46.555506,11.9051706
3118,121606209,way,Club Moritzino,,,https://www.moritzino.it/,,,,,46.56515,11.9066743
3119,121606232,way,Ütia Pic Pré,regional,+39 0471 840108,,,,,,46.562585,11.9300442
3120,121789062,way,Baita Pineta,,,,,,,,46.1565212,10.9665973
3121,121789063,way,Albergo Ristorante Del Brenta,,+39 0461 586903,,,,,,46.1518186,10.9609002
3122,121789064,way,Ristorante Casina Bruniol,,,,,,,,46.1542933,10.9736179
3123,121789065,way,Rifugio Pradel,,,,,,,,46.1514815,10.9603896
3124,121834832,way,Moarboden,,,,,,,,46.5009382,11.5736027
3125,121834833,way,Sesselschwaige - Malga Sessel,regional;italian,+39 333 968 3387,http://www.sesselschwaige.it,,,,,46.4975504,11.5654169
3126,121913520,way,Hotel Ristorante Monte Baldo,,,,,,,,45.6939465,10.9258016
3127,122010455,way,Freiberger Mahd,regional,+39 335 6098980,http://www.freibergermahd.it/,,,,,46.6024199,10.9175971
3128,122050841,way,Alpengasthof Enzian - Albergo Alpino Enzian,regional,+39 0473 744755,http://www.gasthof-enzian.it/,Martell,,200,39020,46.4891348,10.6874501
3129,122054743,way,Malga Alta di Pellizzano,,+39 348 4876411,,,,,,46.2937626,10.776461
3130,122118919,way,Malga Couler,,,,,,,,46.4447301,11.6436823
3131,122118920,way,Rifugio Stella Alpina,,+39 0462 760349,,Pozza di Fassa,Strada Gardecia,39,,46.4474911,11.6391872
3132,122118926,way,Ristorante Bellavista,,,,,,,,46.4336319,11.6658752
3133,122159699,way,Chalet Ristorante Lago dei Caprioli,regional,+39 0463 751112,http://www.lagodeicaprioli.it/,Pellizzano,,53,38020,46.2920113,10.7668591
3134,122266665,way,Zufallhütte - Rifugio Nino Corsi,,+39 0473 744 785,https://zufallhuette.com/,Martell - Martello,,197,39020,46.4814953,10.6792103
3135,122593477,way,Ifinger Hütte - Rifugio Ivigna,regional,+39 334 796 0781,https://www.visitmeran.it/ifingerhuette,,Schennaberg,2,,46.6945058,11.2393342
3136,122950968,way,Albergo Bar Ristorante Sindech,,,,,,,,45.9492571,11.2094658
3137,123034735,way,Malga Preghena di Sotto,,,,,,,,46.4248722,10.9044897
3138,123034782,way,Terme di Bresimo,,+39 389 2193440,,,,,,46.4114587,10.9569422
3139,123141926,way,Jausenstation Bachlerhof,regional,,,,,,,46.7082451,11.2136053
3140,123481116,way,Ristorante da Arnold,pizza,,,Mareo - Marebbe - Enneberg,Strada Catarina Lanz,65,39030,46.6949258,11.9392945
3141,123503002,way,Obere Laaser Alm,regional,,,,,,,46.5708441,10.6799438
3142,123731350,way,Pizzeria Keller,,,,,,,,46.1835123,11.0720242
3143,123752609,way,Lercheralm – Malga Lercher,regional,,,,,,,46.8309581,12.0315819
3144,123767825,way,Starlexhütte - Rifugio Starlex,,,,,,,,46.6618934,10.4124665
3145,123767826,way,Stierberghütte,,,,,,,,46.6480751,10.4141563
3146,123811054,way,Frommeralm - Malga Frommer,,+39 0471 612184,,,,,,46.4435201,11.589576
3147,123838729,way,Rifugio CAI Plan de Corones - Kronplatzhütte CAI,,,https://www.caibrunico.it/index.php/rifugio-plan-de-corones/,,,,,46.7406493,11.9572745
3148,124106060,way,Hotel Dolomitenhof,,,,,,,,46.7722428,12.0341182
3149,124154892,way,Knappenstube,,,,,,,,46.9286466,11.271301
3150,124422381,way,Gasthof Rosengarten,,,,,,,,46.4715101,11.5557241
3151,124524808,way,Busegge Alm,regional,+39 347 4706411,https://www.alpinwellt.com/urlaub-im-ahrntal/busegge-alm/,,,,,46.9492875,11.8946652
3152,124786383,way,Saltner Hütte - Osteria di Saltaria,,,,,,,,46.5137892,11.6071202
3153,124802356,way,Berggasthaus Mutkopf,regional,+39 0473 229941,https://www.talbauer.it/cms/de/gasthaus/partner-gasthaus-mutkopf.html,,,,,46.7109665,11.137994
3154,125155395,way,"Rifugio Malga Caldenave ""Claudio e Renzo""",regional,,,,,,,46.1346583,11.5445048
3155,126102188,way,Chalet Passo Sommo,,+39 0464 765342,https://chaletpassosommo.it/,Folgaria,Via Maffei,198,,45.9194596,11.2064628
3156,126230946,way,Partschoner,regional,+393470005876,https://www.partschonerhof.com/en/,Ritten - Renon,Signat,164,39054,46.506431,11.4098776
3157,126261128,way,Al Lago,italian;pizza,,,Lona-Lases,Via Nazionale,7,38040,46.1440258,11.219143
3158,127051060,way,Fermeda Hütte - Baita Fermeda,regional;pizza,+39 0471 1632522,https://www.fermeda.com/en,,Mastléstr.,4,,46.5911044,11.7368118
3159,127082847,way,Alpenblick,,,,,,,,46.8685102,11.3622237
3160,127082874,way,Jägerheim,,,,,,,,46.8677484,11.363331
3161,127204295,way,Baita Segantini,,,https://www.baitasegantini.it/,,,,,46.2985848,11.8043575
3162,127204307,way,Agritur Malga Venegiota,,,,,,,,46.3135242,11.8149198
3163,127228059,way,Jagerhütte,,,,,,,,47.0616616,12.1527135
3164,127383642,way,Bärentalalm,,,,,,,,46.9856894,12.0246254
3165,127383644,way,Hochfeldalm,,,,,,,,46.9893821,12.019521
3166,127383658,way,Tischleralm,,+39 340 7060438,https://www.suedtirol.info/de/erleben/tischleralm_activity_71900,,,,,46.9917226,12.018121
3167,127551992,way,Albergo Ristorante Boniprati,,,,,,,,45.9351181,10.6013374
3168,128300184,way,Äußere Alm,alpine_hut,,,,,,,46.7711892,12.3470388
3169,128328157,way,Al Laghetto,regional,,,,,,,46.0945634,11.4796389
3170,128328218,way,La Ruscoletta,regional,+393442797299,https://laruscoletta.it/,Telve,Località Musiera di Sotto,3,38050,46.1003514,11.4875949
3171,128400106,way,Malga Pradont,,,,,,,,46.5191716,11.0771623
3172,128400109,way,Laugenalm - Malga del Monte Luco,regional,,,,,,,46.522039,11.0930617
3173,128461013,way,Schlanderser Alm - Malga di Silandro,regional,,,Schlanders - Silandro,,41,39028,46.6819206,10.7665114
3174,128528275,way,Gasthof Falkenstein,regional,+39 0473 667321,https://www.gasthof-falkenstein.com/,Naturns - Naturno,Schlossweg - Via Castello,15,39025,46.6550518,11.0048175
3175,128957129,way,Malga Montagna Granda,regional,,,,,,,46.0569708,11.3126166
3176,129219141,way,Hotel Madatsch - Hotel Madaccio,,+39 0473 611767,http://www.trafoi.it/,Stilfs - Stelvio,,58,39029,46.5524957,10.5094153
3177,129219164,way,Alpengasthof Tibet Hütte - Albergo e Ristorante Rifugio Tibet,regional,+39 0342 903360,https://www.tibet-stelvio.com/,Stilfs - Stelvio,,10,39029,46.5275368,10.4559066
3178,129564374,way,Residence Egger,,,https://www.egger-terlan.eu,Terlan - Terlano,Oberkreuther Weg - Via Novale di Sopra,4,39018,46.5358285,11.2453261
3179,129911902,way,Gasthof Silbergasser,international,+39 0472 631158,http://www.silbergasser.it/,Brenner - Brennero,Brennerbad - Terme di Brennero,5,39041,46.979323,11.4856761
3180,130038304,way,Rifugio Col Rodella,,+39 346 2381529,https://www.fassa.com/it/servizi/rifugio-col-rodella,,,,,46.4953947,11.7480485
3181,130630215,way,Tuffalm,,+39335450799,https://www.tuffalm.it,,,,,46.5189139,11.5361921
3182,131188263,way,Baita Saslonch,,,,,,,,46.5432967,11.7492135
3183,131189853,way,Sëurasas,regional,,,,,,,46.5752254,11.7188444
3184,131324636,way,Weißer Knott,,,,,,,,46.5371175,10.5004335
3185,131836192,way,Oberlegar,,+39 334 318 9520,https://www.suedtirol.info/de/erleben/buschenschank-oberlegar_activity_67522,Terlan - Terlano,Möltner Straße - Via Meltina,2,39018,46.5444641,11.2569198
3186,132760775,way,Gasthof Messner,regional,,http://www.gasthof-messner.it,,,,,46.5116774,11.3147633
3187,133213812,way,Malga di Fai,,,,,,,,46.1523242,11.049755
3188,135641731,way,Hotel Schwarzer Adler,regional,+39 0473 633110,adler-reschen.it,Reschen,Altdorfstraße,1,39027,46.8314321,10.5127486
3189,136081032,way,Südtirolerhof,,,,,,,,46.5341849,11.4358689
3190,136196072,way,Bizathütte,regional,+39 349 3622039,https://www.suedtirol.info/de/erleben/bizat-huette_activity_67457,Ahrntal - Valle Aurina,Frankbach,19,39030,47.0025549,11.9543104
3191,136524773,way,Almboden,,,,Ahrntal - Valle Aurina,Kleinklausen,8,39030,46.9832414,11.9825018
3192,136630027,way,Riesa Alm,,+39 349 5288645,https://www.alpinwellt.com/urlaub-im-ahrntal/riesa-alm/,,,,,46.9565123,11.8691129
3193,136701198,way,Pircher Alm,,,,Ahrntal - Valle Aurina,Innertal,111,,46.9311316,11.8423393
3194,136701199,way,Innerhofer Alm,,,,,,,,46.9363664,11.8522704
3195,136701203,way,Marxegger Alm,,+39 347 6491806,,Ahrntal - Valle Aurina,Innertal,109,,46.9332638,11.8443914
3196,136726384,way,Gasthof Garber,regional,+39 0474 650133,https://www.garber.it/,,,,,47.0109155,12.0183357
3197,137046871,way,Trattoria bar Grotta di Bort Nadia,regional,+39 0461 922134,,Villazzano,Via del Bomport,27,38123,46.0464273,11.1514626
3198,137127546,way,Adler Alm,,,,,,,,47.0620535,12.1534798
3199,137238543,way,Malga Steger,regional,,,,,,,47.023823,12.097112
3200,139112434,way,Huberalm - Malga Huber,,,,,,,,46.8673371,12.029697
3201,139501762,way,Cima 12,regional,,,,,,,46.0430343,11.46074
3202,139516174,way,Maso Valli Agritur,,+39 349 089 9280,https://www.masovalli.it/it/,,,,,46.0580305,11.4648155
3203,139516769,way,Shi Ra Yuki Sushi Wok,sushi,,,,Via Undici Febbraio,8,38051,46.0533054,11.4547832
3204,141897103,way,Pizzeria Restaurant Max,,,,,,,,47.0022523,11.504369
3205,142048873,way,Alla Diga Polygon,,+39 0463 451633,,Tassullo,Località Santa Giustina,,38010,46.3462669,11.0593759
3206,143222277,way,Agritur Erta,,,https://www.ristorantegarnierta.it/,,,,,45.7430665,10.968418
3207,143763831,way,Agritur La Sabbionara,,,,,,,,46.0110139,11.1989352
3208,144884236,way,Baita Tonda Cermis,,,,,,,,46.2646387,11.4803273
3209,144908866,way,Trattoria Biancospino,,,,,,,,46.1227284,11.09079
3210,146405119,way,Kofler am Kofl,,+39 0474 528161,,,,,,46.8249719,11.9050687
3211,146828754,way,Gasthof Jochele,,,,,,,,46.8114643,11.8836665
3212,146963724,way,Schafstall Hütte,regional,,,,,,,46.5632875,11.5919611
3213,147410828,way,Üćia Pederù - Berggasthaus Pederü - Rifugio Pederü,local,+39 0474 501086,http://www.pederue.it,Mareo - Marebbe - Enneberg,Strada Val dei Tamersc,16,39030,46.6384044,12.0413739
3214,147443096,way,Lexnhof,regional,+39 0471 960563,http://www.lexnhof.it,Montan - Montagna,Glener Weg - Vicolo Gleno,24,39040,46.3124183,11.3047736
3215,147587253,way,Ristorante Bar Pra' Rodont,cake;pizza;regional,,,,,,,46.1665802,10.7863757
3216,149179034,way,Ebnicher,,+39 329 608 5866,https://www.roterhahn.it/de/baeuerliche-schankbetriebe/suedtirol/ebnicherhof-ritten+3705-2,,,,,46.508592,11.3812832
3217,149821400,way,Bergrestaurant Rinneralm - Ristorante di montagna Malga Rinner,italian;german,,,,,,,46.8487095,11.3057696
3218,150031918,way,Weizgruber Alm,,,,,,,,46.9082745,11.8894491
3219,150068169,way,Säge,pizza,,,,,,,46.9408436,12.0861477
3220,150226556,way,Durra Alm,regional,,,,,,,46.975223,12.080134
3221,150535565,way,Arcana Krauter Restaurant,,,,,,,,46.9263467,11.9788679
3222,150551130,way,Kron-Restaurant,,+39 0474 548414,https://www.kronplatz-gastro.com/Kron.html,,,,,46.7390701,11.9601105
3223,150551183,way,Corones,,+39 349 2269631,https://www.corones-kronplatz.com/,,Strada Furcia,39,39030,46.7381988,11.9578986
3224,150649514,way,Cloz Alm - Malga di Cloz,,,,Laurein - Lauregno,,104,39040,46.501594,11.0379083
3225,150649517,way,Malga Castrin - Aler Alm,regional,,,,,,,46.515779,11.0541615
3226,150805850,way,Neue Post,,,,Proveis - Proves,Kirchbichl,36,39040,46.4775248,11.0222822
3227,150805855,way,Zur Lärche,,,,Proveis - Proves,Kirchbichl,39,39040,46.4781427,11.0226464
3228,150938805,way,Geiselsberger Hütte,,+39 392 737 9901,https://www.geiselsberger.com/,,,,,46.7424551,11.9708567
3229,150943311,way,Prackenhütte - Rifugio Pracken,,+39 0474 592003,,,,,,46.7525378,11.9828802
3230,150974874,way,Curona,regional;italian,+39 339 52 08 704,https://www.curona.it,,,,,46.589112,11.7223141
3231,151256396,way,Hofschank Egger,regional,+39 0463 530681,,,,,,46.4704149,11.0404135
3232,151359932,way,Sonne - Sole,,,,,,,,46.4538608,11.0607035
3233,151359940,way,Stern - Stella,,+39 0463 520147,,Laurein - Lauregno,Dorfzentrum - Centro Paese,3,39040,46.454289,11.062046
3234,151360886,way,Greti,,,,,,,,46.4851959,11.1390191
3235,151361286,way,Köfele,regional,+39 0463 886262,,Unsere Liebe Frau im Walde-St. Felix - Senale-San Felice,Holzweg - Via Holz,7,39010,46.4892396,11.1321675
3236,151518992,way,Gasthaus Rose,,,,Unsere Liebe Frau im Walde-St. Felix - Senale-San Felice,Gampenstraße - Via Palade,15,39010,46.4951507,11.1295311
3237,151519008,way,Jägerstube am Reinhof,,,,,,,,46.4947849,11.1284058
3238,151627477,way,Rifugio Petina,regional,,https://www.rifugiopetina.it,,,,,46.2069732,11.8282519
3239,151917592,way,Mair in Plun,regional,+39 335 474 625,http://www.mairinplun.com/,Villanders - Villandro,Alm - Alpe,3,39040,46.6481394,11.4780629
3240,151983076,way,Berggasthof Natz,regional,+39 0473 920938,,Tisens - Tesimo,,14,39010,46.5581718,11.1208446
3241,152222838,way,Gasthaus Unterhorn,regional,,,,,,,46.6038931,11.4581834
3242,152231001,way,Pieralongia,,,,,,,,46.5974986,11.7477691
3243,152231003,way,Cuca Hütte - Baita Cuca,,+393358060345,https://www.cucaseceda.it,,Mastlé Str.,9,,46.5877826,11.7398666
3244,152231018,way,Gamsblut Hütte,regional,+39 338 8601244,https://www.gamsblut.it,,Raiser Str.,55,,46.5812374,11.739914
3245,152406288,way,Almgasthof Am Rinderplatz - Baita Rinderplatz,,+39 335 1438245,www.rinderplatz.com,,Alm,2,39040,46.6491814,11.4901152
3246,152616491,way,Pfroderalm - Malga Pfroder,regional,+393356833677,https://www.sonnleiten.net/ihr-suedtirol-urlaub/wo-finde-ich-was/pfroderalm-auf-der-villandereralm-im-eisacktal,,St. Stefan,13,,46.6592019,11.4405635
3247,152621132,way,Marzuner Schupfe,,,,,,,,46.6560651,11.4674103
3248,152876355,way,Betty's Hill,pizza;italian,+39 0461 594015,http://www.pubpizzeriabetty.it/,Pieve Tesino,,,38050,46.07806,11.5819687
3249,153013721,way,Bergrestaurant Plantapatsch Hütte - Ristorante montagna Plantapatsch,regional;italian,,,,,,,46.7075401,10.4922385
3250,153013744,way,Höferalm - Malga Höfer,,+39 0473 83 54 56,,,,,,46.7031938,10.4965843
3251,153027086,way,Naturnser Alm - Malga Naturno,,+39 340 522 2769,https://www.vigilio.com/de/gasthaeuser/naturnser-alm.html,Naturns - Naturno,Nörderberg - Monte Tramontana,70,39025,46.6200513,11.0566896
3252,153030037,way,Longfall,regional,+39 0473 923674,https://www.suedtirol.info/de/erleben/gasthaus-longfall_activity_68345,,Spronserweg-Via Sopranes,,,46.7184485,11.1453687
3253,153263018,way,Almschank Waldrast,regional,,,,,,,46.6563812,11.387589
3254,153648427,way,Almhotel Glieshof,regional,+39 0473 842622,https://www.glieshof.it/,Mals - Malles Venosta,Matschertal,69,39024,46.725686,10.6850797
3255,153701640,way,Lazaun Hütte,,,,,,,,46.7525056,10.7660159
3256,153954677,way,Bar Albergo Ristorante Belvedere,,+39 0461 551131,,Fierozzo - Vlarotz,Runker - Maso Ronca,2,38050,46.1106456,11.3181622
3257,154000508,way,Gasthof Paflur,regional,+39 0473 739977,https://www.paflur.com/gasthof-laas-tanas-vinschgau/index.php,Laas - Lasa,Tanas,31,39023,46.6424415,10.6656597
3258,154005311,way,Gasthaus Sonneck,regional,+39 0473 626589,http://www.gasthaus-sonneck.it/,Laas - Lasa,,11,39023,46.630926,10.7182885
3259,154197124,way,Hofschank Obertarnell,,+39 0473 626227,http://obertarnell.com/,Laas - Lasa,,7,39023,46.6007659,10.7065937
3260,154211074,way,Rawauer Alm - Malga di Revò,regional,,,,,,,46.502085,11.0330761
3261,154463947,way,Gostnerhof,,,,,,,,46.74462,12.2271283
3262,154553303,way,Malga Pletzn,regional,+39 328 7474413,,,,,,46.1172439,11.3634803
3263,155182192,way,Hotel Gomagoierhof,,+39 0473 611761,http://www.gomagoierhof.it/,,,,,46.5754809,10.5401307
3264,155185836,way,Yak & Yeti,,,,Sulden - Solda,Forststraße - Via Forestale,28,39029,46.5307392,10.5798207
3265,155303893,way,Hotel Stilfserhof,regional,+39 0473 611740,https://www.hotel-stilfserhof.com/,,,,,46.5951338,10.5447985
3266,155305530,way,Hotel Gasthof zur Sonne,regional,+39 0473 611750,https://www.stilfs.it/,,,,,46.597864,10.545964
3267,155400907,way,Tscheiner Hütte - Rifugio Duca di Pistoia,,,,,,,,46.4325225,11.5911355
3268,155400908,way,Jolanda,,,,Welschnofen - Nova Levante,Nigerstraße - Via Nigra,12,39056,46.4332827,11.5914023
3269,155401519,way,Niger Joch,,,,,,,,46.4563952,11.5860102
3270,155401944,way,Haniger Schwaige - Malga Haniger,,,https://www.hanigerschwaige.com,,,,39100,46.4657879,11.6107813
3271,155402626,way,Tschaminschwaige - Malga Ciamin,,,,,,,,46.4796941,11.5626413
3272,155403087,way,Untertrumpedeller Schwaige - Malga Untertrumpedeller,regional,,,,,,,46.4774499,11.5667825
3273,155798701,way,Bar Café Pizzeria Tempele,pizza;italian,,,,,,,46.7398161,12.3677427
3274,155843467,way,Pension Montana,pizza,+39 0473 613006,https://www.montanasulden.com/,Sulden,Rosimstraße - Via Rosim,9,39029,46.5175799,10.596167
3275,156222352,way,Gasthof Schwaiger,regional,+39 0471 349049,http://www.gasthof-schwaiger.it/,,Dorf - Paese,1,39054,46.5553673,11.4921751
3276,157802162,way,Turmwirt,italian;regional,+39 0473 292325,https://www.turmwirt.it/,Gargazon - Gargazzone,Reichsstraße - Via Nazionale,5,39010,46.5849779,11.2043431
3277,159095828,way,Baita ai fortini di Napoleone,italian,,,,,,,46.1268425,10.9502731
3278,159341780,way,Gasthof Schluff,,+39 0471 345276,https://gasthof-schluff.com/it/,Oberbozen - Soprabolzano,Maria-Himmelfahrter-Weg - Via Maria Assunta,2,39054,46.5249551,11.3913193
3279,159351821,way,Tennis Gerhard Tscherms,steak_house;regional;pizza,+39 0473 561625,https://www.gerhard.bz.it/,Tscherms - Cermes,Gampenstraße - Via Palade,1b,39010,46.6253629,11.1473405
3280,159351822,way,Miil,regional,+39 0473 563733,https://www.miil.it/,,,,,46.6269651,11.1477783
3281,159927790,way,Försterbräu,regional,+39 0473 260 111,https://www.forst.it/de/brauereien/forsterbraeu-malles/,Mals - Malles Venosta,Gen.-I.-Verdross-Straße - Via Gen. I. Verdross,2,39024,46.6871231,10.5502305
3282,159927964,way,Biohotel Panorama,,+39 0473 831186,https://www.biohotel-panorama.it/,Mals - Malles Venosta,Staatsstraße - Via Nazionale,5,39024,46.6852825,10.5527792
3283,161084286,way,Saxillhof,regional,+39 0473 920723,http://www.saxillhof.com/,,,,,46.5462191,11.1834739
3284,162147575,way,Restaurant Pizzeria Schwarzenbach,pizza,+39 0471 810295,,Auer - Ora,Schwarzenbach - Rio Nero,7,39040,46.3420657,11.2956727
3285,162602634,way,Malga Cioca,,,,,,,,46.1744767,10.8003792
3286,162607233,way,Malga Mondifrà,,,https://www.agriturismotrentino.com/it/SC/2007/SID/139/MALGA_MONDIFRA.html,,,,,46.2465915,10.8561872
3287,162883011,way,Kellerburg,pizza,,,,,,,46.6452711,11.3575869
3288,163134096,way,Miravalle,italian;pizza,,,,,,,45.9911324,10.687059
3289,163355292,way,Sarner Skihütte,regional,,,,,,,46.6513033,11.3208238
3290,163728105,way,Sonne Gasthof,,,,Sarntal - Sarentino,,34,39058,46.6662532,11.3648043
3291,163728126,way,Gasthof Greif,,,,Sarntal - Sarentino,,16,39058,46.6668583,11.3658287
3292,163812110,way,Bambus,sushi,,,,,,,46.3419212,11.2908697
3293,164616415,way,Reinswalder Mühle,,,,,,,,46.6841075,11.4261734
3294,164618318,way,Almschank Chrust-Gepatsch,,,,,,,,46.6886616,11.4477698
3295,164673945,way,Stadlalm,,,,,,,,46.9234423,11.2578448
3296,164673964,way,Kuhalm,regional,+39 348 6976290,,,,,,46.9114309,11.3752844
3297,164841759,way,Alice,italian,,,,,,,46.0484782,11.6517142
3298,165309354,way,Malga Fratte,,,,,,,,45.9487649,11.3497526
3299,165309363,way,Khesar von Kåmp - Malga Campo,regional,,,,,,,45.920396,11.3381194
3300,165583722,way,Zirmtalalm - Malga Zirmtal,,+39 388 9898660,,,,,,46.5942809,10.9585414
3301,165583724,way,Tomberger Alm,,+39 333 6860166,,,,,,46.6032683,10.9667682
3302,165583728,way,Marzoner Alm - Malga Marzon,regional,+39 335 5605862,https://marzoneralm.it/,,,,,46.6094607,10.941386
3303,165583729,way,Tablander Alm,,,,,,,,46.601689,10.9812256
3304,165631588,way,Götzfriedkeller,regional,+39 0473 562772,https://www.goetzfried.it/,Lana,Ackpfeif - Acquaviva,3,39011,46.5884983,11.1578335
3305,165738207,way,Gretl am See,,+39 0471 960273,https://www.gretlamsee.com,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,,18,39052,46.3833212,11.258669
3306,165752152,way,Leuchtenburg,,,,,,,,46.3845723,11.2699583
3307,165752590,way,Restaurant Pizzeria Lido,,,,,,,,46.3846104,11.2599666
3308,165755932,way,Rebmann Keller,regional,+39 0473 550007,https://www.rebmannhof.com/,Lana,Kirchweg - Via della Chiesa,12,39011,46.6081854,11.1548023
3309,166265325,way,Gasthaus Trappmann Hüttl,regional,+39 0471 628000,,Sarntal,Essenberg,1,39058,46.7026477,11.3407141
3310,166726221,way,Kratzberger Alm - Malga S. Pancrazio,,,,,,,,46.7037756,11.2954631
3311,166897487,way,Brandiskeller,,+39 0473 561303,https://www.brandiskeller.it/,Lana,Brandisweg,24,39011,46.5952205,11.1618618
3312,166897492,way,Forsterbräu,,+39 0473 561257,https://forst.it/,Lana,Maria-Hilf-Straße - Via Madonna del Suffragio,17,39011,46.6165915,11.1430295
3313,167096859,way,El Zirmo,,,,,,,,46.3128041,11.6889793
3314,167170832,way,Mas dela Fam,pizza;regional,+39 0461 34911,https://ristorante-masdelafam-trento.it/,Ravina,Via Stella,18,38123,46.0256864,11.1107867
3315,167610519,way,Baita Imperiale,pizza,,,,,,,46.1303733,11.203778
3316,168042283,way,Schmieder Alm - Malga Schmieder,regional,,https://www.schmiederalm.it/,Aldein - Aldino,Lerch,41,39040,46.3751985,11.3952544
3317,168154048,way,Bar Trattoria Carnielli,italian,,,Fornace,,3,38040,46.1181474,11.207765
3318,168339804,way,L'Tabladel,regional,+39 0471 836137,https://www.tabladel.com/,,,4,,46.5525,11.8543282
3319,168485335,way,Tre larici,,,,,,,,46.3579459,10.6549772
3320,168628123,way,Rifugio Orti,,,,,,,,46.2902189,10.813172
3321,168652767,way,Albergo Pont'Arnò,regional,,https://pontarno.it/,,,,,46.0275679,10.6509894
3322,168652805,way,Albergo Bar Ristorante Limes,regional,,http://www.visittrentino.it/it/a/valli-giudicarie-e-valle-del-chiese/albergo-breguzzo-limes,,,,,46.0136843,10.6692093
