id,osmId,osm_type,name,stars,rooms,beds,phone,email,website,addr_city,addr_street,addr_housenumber,addr_postcode,latitude,longitude
2625,179152548,way,Jaiter Hof,,,,,,,,,,,46.4520685,11.4910623
2626,179152550,way,Waldpeter,,,,,,,,,,,46.4529878,11.4910489
2627,179152554,way,Wirtshaus Lärchenwald,,,,,,,,,,,46.4513717,11.4863976
2628,179351848,way,Hotel Central,,,,+39 0471 613164,info@hotelcentral.it,https://www.hotelcentral.it/,Welschnofen - Nova Levante,Karerseestraße - Via Carezza,7,39056,46.4311556,11.5424911
2629,179352016,way,Hotel Royal,,,,,,https://h-royal.com,Deutschnofen - Nova Ponente,Obereggen,32,39050,46.3854479,11.5290671
2630,180421159,way,Hotel Grawand,,,,,,,,,,,46.7700768,10.797117
2631,180673437,way,Gasthof Alpenrose,,,,+39 0472 646029,,https://www.gasthof-alpenrose.it/,Pfitsch - Val di Vizze,,66,39049,46.9587868,11.5449095
2632,180876578,way,Berghaus Rosengarten,3,,,+39 0471 613123,info@berghaus-rosengarten.com,https://www.berghaus-rosengarten.com/,Welschnofen,Pretzenbergerweg,12,39056,46.4311661,11.5349695
2633,180876579,way,Nigglhof,,,,+39 0471 613117,info@nigglhof.it,https://www.nigglhof.it/,Welschnofen,Pretzenbergerweg,10,39056,46.4308581,11.5342718
2634,182710712,way,Sole,,,,,,,,,,,46.3096392,11.6744447
2635,182710752,way,Canada,3,,,,,,,,,,46.3109081,11.6768139
2636,182710754,way,Toretta,,,,,,,,,,,46.3114098,11.6742419
2637,183174275,way,"Burggasthof ""Zum weissen Rössl""",,,,+39 0473 615300,info@burggasthof.com,https://www.burggasthof.com/,Schluderns - Sluderno,Meraner Straße - Via Merano,3,39020,46.6646225,10.586617
2638,183174280,way,Hotel Engel,4,,,+39 0473 615278,info@hotelengel.com,https://www.hotelengel.com/,Schluderns - Sluderno,Kirchplatz - Piazza Chiesa,7,39020,46.6649349,10.5846007
2639,183174281,way,Saldur Small Active Hotel,4,,,+39 0473 614127,info@hotel-gufler.com,https://www.hotel-saldur.com/,Schluderns - Sluderno,Konfall,9,39020,46.6662797,10.5883846
2640,183465407,way,Villa Stella,3,,,,,,,,,,45.8773893,10.8804673
2641,183901413,way,Hotel Marmolada,,,,,,,,Strada Col Alt,80,39033,46.5476276,11.8745271
2642,183907627,way,MMH Movi Family Apart-Hotel,,,,,,,,,,,46.5513785,11.8648271
2643,184450241,way,Garni Maria,,,,+39 0471 795195,info@garni-maria.com,https://www.valgardena.it/en/accommodation/base/hotel/selva-val-gardena/garni-maria/C0DF99BA76D911D18F2900A02427D15E/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Frëina,9,39048,46.5514982,11.7626164
2644,184450243,way,Garni Hotel Dolomieu,,,,+39 0471 795440,info@dolomieu.eu,https://www.valgardena.it/en/accommodation/base/hotel/selva-val-gardena/garni-hotel-dolomieu-nevada-wellness-spa/C0DF981376D911D18F2900A02427D15E/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Frëina,7,39048,46.5513683,11.7623661
2645,184450245,way,Garni Hotel Miara,,,,+39 339 4717547,info@garnimiara.com,https://www.valgardena.it/en/accommodation/base/hotel/selva-val-gardena/garni-hotel-miara-your-dolomites-home/C0DFA46D76D911D18F2900A02427D15E/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Frëina,22,39048,46.5525634,11.7615939
2646,184450249,way,Laurin Hotel - Small & Charming,,,,+39 0471 795105,info@thelaurin.it,https://www.valgardena.it/en/accommodation/base/hotel/selva-val-gardena/the-laurin-hotel-small-charming/C0DF956876D911D18F2900A02427D15E/,Selva di Val Gardena - Wolkenstein in Gröden,Streda Mëisules,278,39048,46.5526116,11.7631708
2647,184450254,way,Corona,,,,+39 0471 795125,info@hotel-corona.it,https://www.valgardena.it/en/accommodation/base/hotel/selva-val-gardena/hotel-corona/C0DF969E76D911D18F2900A02427D15E/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Mëisules,266,39048,46.5529646,11.7631239
2648,184476035,way,Aurora,,,,+39 0463 880022,info@albergo-aurora.it,https://albergo-aurora.it/,,,,,46.4787758,11.1358593
2649,184490768,way,Al Canyon,,,,+39 338 1401122,,,,,,,46.4415781,11.1411037
2650,186553812,way,Winzerhof,3,,,,,,,,,,46.3465755,11.2424674
2651,187102253,way,Hotel Ander,,,,,,,,,,,46.8013664,11.9381165
2652,187831429,way,"Albergo Pizzeria Ristorante ""alla Torre""",,,,+39 0461 723331,info@albergoallatorre.it,https://www.albergoallatorre.it/,,Via della Villa,37,38052,45.9924489,11.2593042
2653,188521021,way,Bio Hotel Brusago,,,,,,,,,,,46.1826693,11.3253828
2654,188521136,way,Hotel Monte Croce,,,,,,,,,,,46.1823809,11.3256268
2655,188560063,way,Hotel Alpenrose,,,,+39 0473 634639,info@hotel-alpenrose.it,https://www.hotel-alpenrose.it/,,,,,46.749928,10.5363357
2656,188798257,way,Hotel Plagoett,,,,,,https://www.hotel-plagoett.it,St. Valentin auf der Haide - San Valentino alla Muta,Plagoett,6,39027,46.762578,10.5247114
2657,188804389,way,Moar's Hotel,3S,,,+39 0474 496241,info@moars.it,https://moars.it/,Olang - Valdaora,Via Stazione,3,39030,46.7622145,12.0320519
2658,188922021,way,Tonnerhof,3,,,,,,,,,,46.8927492,11.3901972
2659,188940675,way,La Giostra Apartments,,,,+39 335 8223171,info@appartamentilagiostra.it,https://www.appartamentilagiostra.it/,Drena,Via della Braila,22,38074,45.9671416,10.9437358
2660,189099084,way,Hotel Fernblick,3,,,+39 0473 634616,info@fernblick.it,https://www.fernblick.it/,Graun im Vinschgau - Curon Venosta,Landstraße - Via Vitt. Veneto,14,39027,46.7589602,10.5381805
2661,189409044,way,Garni Froy,3,,,+39 0473 633 373,info@froy.it,https://www.froy.it/,,,,,46.8269828,10.508799
2662,189763641,way,La Montanina,3,,,+39 0463 831168,hotel@lamontanina.it,https://www.lamontanina.it/,Malosco,Via Miravalle,16,38013,46.433706,11.1435464
2663,189763650,way,Hotel Panorama,3,,,,,,,,,,46.4352214,11.1450947
2664,189763667,way,Blumenhotel - Belsoggiorno,3,,,+39 0463 831205,info@belsoggiornotrentino.it,https://www.belsoggiornotrentino.it/,Malosco,Via Miravalle,7,38013,46.4338593,11.1440367
2665,189763707,way,Garni Giusy,,,,,,,,,,,46.4341286,11.1446648
2666,190650660,way,Casa Alpina Stimmatini,,,,+39 0463 830152,,http://www.casaalpinamalosco.it/,,Viale Alpino,11,38013,46.4383099,11.1493367
2667,190650685,way,Hotel Bucaneve,2,,,+39 0463 831440,info@albergo-bucaneve.com,https://www.albergo-bucaneve.com/,Malosco,viale Belvedere,20,38013,46.4320277,11.1496899
2668,191103639,way,Hotel Prad,,,,,,,Prad am Stilfser Joch - Prato allo Stelvio,Hauptstraße - Via Principale,205,39026,46.6132997,10.5830575
2669,191116382,way,Albergo da Tina pizzeria,,,,+39 0465 621473,,,,,,,45.8882302,10.5957785
2670,191621798,way,Hotel Pacherhof,,,,,,https://www.pacherhof.com,,,,,46.7412927,11.6556083
2671,192282955,way,Weißes Rössl - Cavallino Bianco,,,,+39 0473 618284,info@weisses-roessl.bz.it,http://www.weisses-roessl.bz.it/,Prad am Stilfser Joch - Prato allo Stelvio,Marktweg - Via Mercato,8,39026,46.6366413,10.5676164
2672,195005013,way,Hotel Feuerstein,,,,+390472770126,info@feuerstein.info,https://www.feuerstein.info,,Pflersch,185,39041,46.9649803,11.33927
2673,196629063,way,Hotel Schönblick - Belvedere,,,,,,https://www.belvedere-hotel.it/,,,,,46.5307111,11.3402825
2674,197626983,way,Berghotel,,,,,,,Ratschings - Racines,Bichl,10,39040,46.8654427,11.3103268
2675,197626994,way,Schölzhorn,,,,,,https://www.schoelzhorn.com,,Bichl,3,,46.8652555,11.3119853
2676,197627001,way,Alphotel Tyrol,4,,,+39 0472 659158,,https://www.alphotel-tyrol.com/,Ratschings - Racines,Hauern,8,39040,46.8685695,11.3274116
2677,197627050,way,Hotel Alpenspitz,,,,,,,,Gande,25,,46.8658353,11.3018764
2678,197627051,way,Hotel Bergblick,3,,,,,,,Hauern,4,,46.8686482,11.3287885
2679,197627052,way,Hotel Seeber,,,,,,,,Bichl,9,,46.865275,11.3093671
2680,197627063,way,Seeber Hof,1,,,,,,,Gande,31,,46.8664469,11.2977312
2681,197627065,way,Sporthotel Ratschings,,,,,,,,Bichl,1,,46.8646704,11.3103684
2682,197627225,way,Hotel Rosenheim,,,,,,,,Unterdorf,12,,46.8655701,11.3166557
2683,199050996,way,Rifugio Capanna Passo Valles,,,,,,,,,,,46.3387385,11.8001116
2684,199516792,way,Hotel Col di Lana,,,,,,,,,,,46.4877015,11.8114854
2685,199553711,way,Hotel Cristallo,,,,,,,,,,,46.377893,11.790364
2686,199553712,way,Hotel San Marco,,,,,,,,,,,46.3792094,11.7843422
2687,199553713,way,Rododendro,,,,,,,,,,,46.3782083,11.7788734
2688,200233134,way,Rifugio Lupi di Toscana,,,,+39 349 4481837,,https://www.rifugiolupiditoscana.it/,,,,,45.936439,10.6054974
2689,200480047,way,The Vista,,,,,,,,,,,46.6754832,11.7127513
2690,200883426,way,Berghotel Schlemmer,,,,,,,,,,,46.6773811,11.7380318
2691,201811527,way,Hotel Fernblick,,,,,,http://www.fernblick.com,,,,,46.7184245,11.6918292
2692,202702506,way,Panoramahotel Post,,,,,,http://www.panoramahotelpost.com,,,,,46.6991169,11.6755007
2693,202702544,way,Gasserhof,,,,,,https://www.gasserhof.com,,,,,46.6994525,11.6765072
2694,203462704,way,Sport Hotel Pampeago,3,,,+39 0462 813500,,https://www.sporthotelpampeago.it/,Tesero,Strada Provinciale 215 di Pampeago,,38038,46.3419421,11.5395704
2695,203936121,way,Eurotel 2000,,,,,,,,,,,46.2510162,11.5024368
2696,203936122,way,Sporting Club,,,,,,,,,,,46.2501481,11.5027996
2697,204265904,way,Uttenheimer Hof,,,,,,,,,,,46.8619338,11.9479249
2698,204266006,way,Hotel Anewandter,,,,,,,,,,,46.8643292,11.9463481
2699,204266016,way,Hotel Föstlerhof,3,,,,,https://www.foestlerhof.com/,,,,,46.8669196,11.9525636
2700,204266058,way,Hotel Enzian,,,,,,,,,,,46.8617368,11.9473381
2701,204699554,way,Hotel Quelle Nature Spa Resort,,,,,,https://www.hotel-quelle.com/en/hotel-val-casies/1-0.html,Gsies - Valle di Casies,Magdalena Straße - Via Maddalena,4,39030,46.8322881,12.2368379
2702,205446461,way,Aqua Bad Cortina - hotel & thermal baths,0,21,,+39 0474 501 215,,https://www.aquabadcortina.it/,Mareo - Marebbe - Enneberg,Strada Fanes,40,39030,46.6949095,11.9317557
2703,205446575,way,Garni Residence ALNÖ,,,,+390474501066,,https://alnoe.com/,,,,,46.6988199,11.935023
2704,205446603,way,Hotel La Stöa,3,,,+39 0474 501055,,http://www.sanvigilio.net/,Mareo - Marebbe - Enneberg,Strada Catarina Lanz,30,39030,46.6980413,11.9296175
2705,205446605,way,Excelsior Dolomites Life Resort,4S,,,+39 0474 501036,info@myexcelsior.com,https://www.myexcelsior.com/,Mareo - Marebbe - Enneberg,Strada Valiares,44,39030,46.6992255,11.9271546
2706,205446651,way,Hotel Al Sole - Sonnenhof,3S,,,,,,Mareo - Marebbe - Enneberg,Strada Catarina Lanz,8,39030,46.6999078,11.9301464
2707,205446657,way,Hotel Corona,4,,,,,https://www.hotelcorona.net/,Mareo - Marebbe - Enneberg,Strada Catarina Lanz,22,39030,46.6986345,11.929859
2708,205446662,way,Hotel Les Alpes,3S,,,+39 0474 501080,,http://www.hotel-lesalpes.com,Mareo - Marebbe - Enneberg,Strada Valiares,37,39030,46.6980213,11.9272011
2709,205446663,way,Garni Diamant,3,,,,,,,,,,46.6965375,11.9350417
2710,205446688,way,Garni Iosc,,,,,,,Al Plan de Mareo - St. Vigil in Enneberg - San Vigilio di Marebbe,Strada al Plan Dessora,13,39030,46.6989174,11.9360922
2711,205446709,way,BUN STÉ,,,,,,,Mareo - Marebbe - Enneberg,Strada Pelegrin,3,39030,46.7030884,11.930862
2712,205446716,way,Hotel Al Plan,3,,,+39 0474 501025,,https://www.alplan.it/,San Vigilio di Marebbe,Strada Ciasé,11,39030,46.7029034,11.9289341
2713,205446725,way,Hotel Olympia,3S,,,+39 0474 501028,,https://www.olympiahotel.it/,Mareo - Marebbe - Enneberg,Strada Valiares,40,39030,46.6983886,11.9282801
2714,205446727,way,Hotel Mirabel,3S,,,,,https://www.hotel-mirabel.com/,Mareo - Marebbe - Enneberg,Strada Pelegrin,11,39030,46.7040108,11.9308475
2715,205507693,way,Hotel Monte Sella,4,,,+39 0474 501034,,http://www.monte-sella.com/,Mareo - Marebbe - Enneberg,Strada Catarina Lanz,7,39030,46.7016462,11.9287279
2716,205727645,way,Ciasa Post Stern,3,,,,,http://www.poststern.com/,Mareo - Marebbe - Enneberg,Strada Catarina Lanz,36,39030,46.6977845,11.9301469
2717,207360800,way,Sorive,2,,,+39 0439 62546,,http://www.albergosorive.com,,,,,46.1608678,11.8202447
2718,208117196,way,Albergo Contrin,,,,+39 0462 750506,,http://www.albergo-contrin.com/,Campitello di Fassa,Strèda di Contrins,154,38031,46.471869,11.734685
2719,208619679,way,Gasthof Edelweiss,,,,,,,,,,,46.4673556,11.5440402
2720,208619684,way,Romantik Hotel Post Weisses Rössl,,,,,,https://www.romantikhotelpost.com/,,,,,46.4289997,11.5432658
2721,208619764,way,Hotel Völser Hof,,,,,,,,,,,46.5171403,11.500274
2722,208619873,way,Hotel Turm,,,,,,,,,,,46.5180786,11.5028311
2723,208620001,way,Hotel Enzian,,,,,,,,,,,46.4757081,11.5567158
2724,208620091,way,Dolomitenhotel Weißlahnbad,,,,+39 0471 642126,info@weisslahnbad.com,https://www.weisslahnbad.com/,Tiers - Tires,Weißlahn - Weisslahn,21,39050,46.477277,11.5577407
2725,208620176,way,Hotel Stefaner,,,,,,,,,,,46.4712239,11.5584789
2726,208967738,way,Piris Jagdhof - Dolce Vita Experience,4S,,,+39 0473 622299,info@jagdhof.com,https://www.jagdhof.com/,Latsch,Herrengasse,15,39021,46.615056,10.8609157
2727,208967767,way,Haus Monika,,,,,,,Latsch,Heinrich-von-Annaberg-Weg,2,39021,46.6115816,10.8579324
2728,208967803,way,Haus Herzgütl,3,,,+39 0473 622065,info@herzguetl.eu,https://www.herzguetl.eu/,Latsch,Plafatweg,15,39021,46.6143454,10.8515757
2729,208967815,way,Rösslhof,,,,+39 0473 622226,info@roesslhof.it,https://www.roesslhof.it/,Latsch,Plafatweg,6,39021,46.6148654,10.8514827
2730,208967862,way,Hotel Paradies,5,,,+39 0473 622225,info@hotelparadies.com,https://www.hotelparadies.com/,Latsch,Quellenweg,12,39021,46.6120232,10.8602843
2731,208967863,way,Hotel Tanja - Sonnen Hof,3,,,+39 0473 623336,info@hoteltanja.com,https://www.hoteltanja.com/,Latsch,Kugelgasse,84,39021,46.6177007,10.8622886
2732,208967865,way,Matillhof,4S,,,+39 0473 623444,info@hotelmatillhof.com,https://www.hotelmatillhof.com/,Latsch,Hans-Pegger-Straße,6a,39021,46.6165986,10.8593881
2733,208967867,way,Pension Tannenhof,2,,,+39 0473 623373,alton@dnet.it,https://www.pension-tannenhof.eu/,Latsch,Montaniweg,8,39021,46.6133393,10.854206
2734,208967868,way,Sattlerenglhof,,,,+39 0473 623030,info@sattlerenglhof.com,https://www.sattlerenglhof.com/,Latsch,Herrengasse,13,39021,46.6157336,10.8605542
2735,209134213,way,Hotel Bad Winkel,3,,,,,,,,,,46.9094616,11.9673818
2736,209135712,way,Hotel Brugghof,,,,+39 0474 678 004,info@brugghof.com,https://www.brugghof.com/,Sand in Taufers,Badlweg,1,39032,46.9032991,11.9567718
2737,209265890,way,Piz Seteur,,,,+39 339 7127479,info@pizseteur.it,https://www.valgardena.it/en/accommodation/base/hotel/selva-val-gardena/alpenhotel-piz-seteur/D5AE0187E93711D3A09D006097A8F6AC/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Plan de Gralba,30,39048,46.5261701,11.7630308
2738,209265976,way,Hotel Ortler,3,,,,,,,,,,46.5506225,11.5810306
2739,209266172,way,Gardena Grödnerhof Gourmet Hotel & Spa,,,,+39 0471 796315,info@gardena.it,https://www.valgardena.it/en/accommodation/base/hotel/ortisei-val-gardena/gardena-groednerhof-gourmet-hotel-spa/824D84E229E711D599D20050DA7125DB/,Urtijëi - St.Ulrich - Ortisei,Streda Vidalong,3,39040,46.5722135,11.6735508
2740,209266279,way,Hotel Enzian - Genziana,,,,,,,,,,,46.5447894,11.5594141
2741,209266507,way,Hotel Diana,,,,,,,,,,,46.5451784,11.5586384
2742,209266564,way,Natur Residence Dolomitenhof,,,,,,https://www.dolomitenhof.it/,Seis am Schlern - Siusi allo Sciliar,Hauensteinweg - Via Hauenstein,3,39040,46.5444399,11.5646248
2743,209266635,way,Hotel Cosmea,,,,+39 0471 796464,info@hotelcosmea.it,https://www.valgardena.it/en/accommodation/base/hotel/ortisei-val-gardena/hotel-cosmea/824D84DF29E711D599D20050DA7125DB/,Urtijëi - St.Ulrich - Ortisei,Streda Setil,1,39040,46.5727379,11.6730623
2744,209266638,way,Hotel Solaia,,,,,,,,,,,46.5590892,11.5572124
2745,210057994,way,Burgaunerhof,3,,,+39 0473 744530,info@burgaunerhof.com,https://www.burgaunerhof.com/,Martell,,196,39020,46.5767172,10.8121258
2746,210381188,way,GolfHotel,,,,,,,,,,,46.4040234,11.6098228
2747,210381192,way,Hotel Savoy,,,,,,www.hotelsavoycarezza.it,,,,,46.4044725,11.6090517
2748,210598857,way,Martellerhof,,,,+39 0473 744528,info@martellerhof.com,https://www.martellerhof.com/,Martell,,39,39020,46.5545751,10.7814077
2749,210598882,way,Ortlerhof,2,,,+39 0473 744518,pension@ortlerhof.com,https://www.ortlerhof.com/,Martell,,174,39020,46.5659042,10.7906125
2750,210598950,way,Waldheim,3,,,+39 0473 744545,info@waldheim.info,https://www.waldheim.info/,Martell,St. Maria in der Schmelz,16,39020,46.5341756,10.7506196
2751,210650193,way,Hotel zum See,3,,,+39 0473 744668,info@hotelzumsee.com,https://www.hotelzumsee.com/,Martell,Hintermartell,207,39020,46.4960163,10.7080979
2752,211038220,way,City Hotel Merano,4S,,,+39 0473 492 550,info@cityhotel-merano.it,http://www.cityhotel-merano.it,Meran - Merano,Meinhardstraße - Via Mainardo,41,39012,46.6727803,11.1542714
2753,211044828,way,Hotel Villa Freiheim,,,,+39 0473 237342,,http://www.freiheim.it,Meran - Merano,G. Parini-Straße - Via G. Parini,1,39012,46.6641395,11.1694027
2754,211044924,way,Park Hotel Mignon,5,,,+39 0473 23 03 53,info@hotelmignon.com,https://www.hotelmignon.com,Meran - Merano,Karl-Grabmayr-Straße - Via Karl Grabmayr,5,39012,46.6669476,11.1669502
2755,211197992,way,Moseralm Berghotel,,,,,info@moseralm.it,www.moseralm.com,,,,,46.4212041,11.5875734
2756,211632644,way,Gasthof Edelweiß,,,,+39 0473 744526,gasthof.edelweiss@dnet.it,http://www.gasthof-edelweiss.net/,Martell,Dorf,98,39020,46.5662758,10.7822357
2757,211633050,way,Hotel Bergfrieden,3S,,,+39 0473 744516,info@bergfrieden.com,https://www.bergfrieden.com/,Martell,,84,39020,46.5628315,10.7817926
2758,211967817,way,Hotel Plunger,3,,,,,https://www.hotelplunger.com/,,,,,46.5537245,11.5799629
2759,213189556,way,Wegscheider,,,,,,,,,,,46.7417452,11.6058147
2760,213943755,way,Hotel Waldhof,4,,,+39 0474 401126,info@waldhof.bz.it,,Percha - Perca,Sonnbergstraße - Via Sonnberg,7,39030,46.795093,11.9802035
2761,214729751,way,Hotel Restaurant Löwenwirt,3,,,+39 0473 561420,info@loewenwirt.com,https://www.loewenwirt.com/,Tscherms - Cermes,Raffeinweg - Via Raffein,2,39010,46.6312466,11.1443117
2762,214746539,way,Hotel Törggelehof,3,,,+39 0473 562518,info@toerggelehof.it,https://www.toerggelehof.it/,Tscherms - Cermes,Raffeinweg - Via Raffein,15,39010,46.6273171,11.1438461
2763,214840033,way,Hubertus,4S,,,+39 0474 59 21 04,,https://www.hotel-hubertus.com/,Olang - Valdaora,Furkelstraße - Via Furcia,5,39030,46.7537069,12.0097569
2764,215143552,way,Hotel Frida,,,,,,,,,,,46.7819442,12.0532011
2765,215143737,way,Pension Roland,,,,,,http://www.hotelroland.com/,,,,,46.7778834,12.0462085
2766,215262292,way,Residence der Bircher,,,,,,,,,,,46.8766381,11.48544
2767,215331361,way,Alpinhotel Keil,,,,+39 0474 496716,info@alpinhotel.it,https://www.alpinhotel.it/,,,,,46.7576373,12.0375007
2768,215609432,way,Hotel Löwenhof,,,,+39 0472 836216,,https://www.loewenhof.it/,,Brennerstraße - Via Brennero,60,,46.7346306,11.6470825
2769,216262356,way,Hotel Leitlhof,4,55,108,,,https://www.leitlhof.com/,Innichen - San Candido,Pustertaler Straße - Via Val Pusteria,29,39038,46.7370046,12.2854054
2770,216550433,way,Posthotel,,,,,,,,,,,46.7322765,12.2817789
2771,217048769,way,Hotel Baur am See,,,,+39 0474 972106,info@hotelbaur.it,https://www.hotelbaur.it,,,,,46.7059675,12.2199658
2772,217214799,way,Hotel Laurin,,,,,,,,,,,46.72197,12.2230777
2773,217214800,way,Hotel Union,,,,,,,,,,,46.7252424,12.2222931
2774,217214802,way,Piscina Hotel Union,,,,,,,,,,,46.7253053,12.2217577
2775,217214803,way,Park Hotel Bellevue,4,,,,,https://www.parkhotel-bellevue.com/,,,,,46.7258389,12.2234632
2776,217214816,way,Hotel Savoia,,,,,,https://www.hotelsavoiadobbiaco.it,,,,,46.729073,12.2210393
2777,217214817,way,Romantik Hotel Santer,4,,,,,https://www.hotel-santer.com/,,,,,46.721344,12.2240651
2778,217214922,way,Hotel Heidi,3,,,,,,,,,,46.7305492,12.2069651
2779,217701288,way,Hotel Seehof,,,,+39 0474 944571,info@hotelseehof.it,https://www.hotelseehof.it/,Welsberg - Monguelfo,Unterrain,1a,39035,46.7629991,12.0730193
2780,218492563,way,Agritur Acquastilla,,,,+39 0461 864157,,http://agrituracquastilla.it,Arco,Via Santa Caterina,63,38062,45.910789,10.8745413
2781,219573859,way,Hotel Sunela,,,,+39 334 3876561,info@sunela.com,https://www.valgardena.it/en/accommodation/base/hotel/selva-val-gardena/garni-hotel-sunela/C0DF9A6676D911D18F2900A02427D15E/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Larciunëi,39,39048,46.5601769,11.7626747
2782,219664461,way,Hotel Gasthof Kircher,3,,,+39 0471 725 151,info@gasthof-kircher.it,https://www.gasthof-kircher.it,Völs am Schlern - Fiè allo Sciliar,Umser Straße - Via Umes,10,39050,46.5036952,11.5183761
2783,219722184,way,Albergo Stella Alpina,2,,,,,,,,,,46.4160528,11.1397673
2784,219826958,way,Residenza le Due Torri,,,,,,https://www.residenzaleduetorri.it,Riva del Garda,Via Basone,8,38066,45.9084195,10.8478687
2785,219892854,way,B&B Hotel,,,,+39  0471 205454,bolzano@hotelbb.com,https://www.hotel-bb.com/it/hotel/bolzano,Bolzano - Bozen,Via Werner Von Siemens - Werner-Von-Siemens-Straße,18,39100,46.4814773,11.3252181
2786,219933355,way,Zur Sonne,,,,+39 0471 365218,,https://www.zur-sonne.it/,Cardano,Val d'Ega,7,39050,46.4583011,11.424492
2787,220012897,way,Residence Sonneck,,,,,,,Martell,,255,39020,46.565989,10.7810336
2788,220537586,way,Hotel Bauhof,3,,,+39 0473 624145,info@hotel-bauhof.com,https://www.hotel-bauhof.com/,Kastelbell-Tschars - Castelbello-Ciardes,Mareiner Straße - Via Maragno,1,39020,46.6272955,10.9000988
2789,220991068,way,Wieslhof,,,,,,,,,,,46.4650034,11.4739186
2790,223027047,way,Hotel Maria Theresia,3S,,,+39 0473 730209,info@hotel-maria-theresia.it,https://www.hotel-maria-theresia.it/,Schlanders,Staatsstraße,15,39028,46.6256963,10.7801772
2791,223679384,way,Cristal Palace,4,,,+39 0465 446020,,,Madonna di Campiglio,Via Cima Tosa,104a,38086,46.2348248,10.8271431
2792,223683580,way,Chalet del Brenta,,,,+39 0465 443159,,https://www.hotelchaletdelbrenta.com/,Madonna di Campiglio,Via Castelletto Inferiore,4,38086,46.2241987,10.825762
2793,223816998,way,Klosterhof,,,,+39 0473 623225,klosterhof@rolmail.net,http://www.rolbox.it/klosterhof/de/home.html,Latsch,Marktstraße,16,39021,46.6168984,10.8585869
2794,223817009,way,Pension Garni Rinner,3,,,+39 0473 623 202,info@garni-rinner.it,https://www.garni-rinner.it/,Latsch,Haupstraße,8b,39021,46.6180139,10.8531764
2795,223817010,way,Pension Mooshof,2,,,+39 0473 623305,,,Latsch,Herrengasse,12,39021,46.6143608,10.8599958
2796,223817017,way,Residence Montani,,,,+39 0473 623690,info@residence-montani.com,https://www.residence-montani.com/,Latsch,Plafatweg,12,39021,46.6141854,10.8496997
2797,223897395,way,Hotel Vermoi,3S,,,+39 0473 623217,info@hotelvermoi.com,http://www.hotelvermoi.com/,Latsch,Reichsstraße - Via Nazionale,4,39021,46.6219889,10.8639104
2798,224080616,way,Appartement Jägerhof,2,,,+39 0473 668169,info@jaegerhof.it,http://www.jaegerhof.it/,Tarsch,St. Johannweg,14,39021,46.6085088,10.876323
2799,224080622,way,Draxlhof,,,,+39 0473 623468,info@draxlhof.it,https://www.draxlhof.it/,Tarsch,St. Medardusweg,40,39021,46.6066071,10.8778108
2800,224080694,way,Haus am Berg,3,,,+39 0473 623318,info@hausamberg.it,https://www.hausamberg.it/,Latsch - Laces,Obermühlweg - Via Molino di Sopra,30,39021,46.6062561,10.8782191
2801,224080976,way,Neuhaushof,2,,,+39 0473 623057,neuhaushof@rolmail.net,https://www.neuhaushof.eu/,Tarsch,Kapellweg,1,39021,46.6080539,10.8779654
2802,224080984,way,Pension Carola,2,,,+39 0473 623314,,http://www.pension-carola.com/,Tarsch,Kirchweg,5,39021,46.6083422,10.876524
2803,224080985,way,Pension Elisabeth,2,,,+39 0473 623303,info@pension-elisabeth.it,http://www.pension-elisabeth.it/,Tarsch,Kirchweg,7,39021,46.6084126,10.8766711
2804,224080986,way,Pension Sachsalber,2,,,+39 0473 623103,info@pension-sachsalber.com,https://www.pension-sachsalber.com/,Tarsch,Obermühlweg,20,39021,46.6070778,10.8773417
2805,224080991,way,Residence Garni Karpoforus,,,,+39 0473 623434,info@karpoforus.com,https://www.karpoforus.com/,Tarsch,St. Medardusweg,46,39021,46.6068023,10.8790268
2806,224080995,way,Siglgut,,,,+39 0473 622229,info@siglgut.it,https://www.siglgut.it/,Tarsch,Brunnenweg,20,39021,46.6082437,10.8793214
2807,224081013,way,Stadlgut,,,,+39 0473 622085,stadlgut@virgilio.it,https://www.stadlgut.com/,Tarsch,St. Medardusweg,8,39021,46.6059614,10.8736026
2808,224102221,way,Sylvanerhof,,,,+39 0472 847 557,,https://www.sylvanerhof.com/,,,,,46.646762,11.5774017
2809,224273596,way,Hotel Feldthurnerhof,,,,,,,Feldthurns - Velturno,Guln - Gola,1,39040,46.6665405,11.5912587
2810,224374897,way,Energy Hotel,,,,,,https://www.energyhotel.it/,,,,,46.0044361,11.2432649
2811,224417002,way,Hotel Luna Bianca,,,,,,,,,,,45.9171925,11.16658
2812,224927707,way,Hotel Wessobrunn,,,,,,,,,,,46.6886248,11.1407883
2813,225236816,way,Eco Hotel Primavera,3,,,,,http://www.hotelprimavera-riva.it/,,,,,45.8857075,10.8631331
2814,225882480,way,Sonnenhotel Adler,4,,,+39 0472 866101,info@sonnenhotel-adler.com,http://www.sonnenhotel-adler.com/,Villanders,F.-v.-Defregger-Gasse,7,39040,46.6315945,11.5392357
